model,output,metric,value
MLP,target,f1,0.75
MLP,target,train_time,104780639924.0
MLP,target,predict_time,729750.0
MLP,target,logloss,0.40521190134847956
MLP,target,shscore,0.5580176189575672
MLP,target,roc_auc,0.7916666666666667
MLP,target,balanced_accuracy,0.7916666666666667
MLP,target,jaccard,0.6
CatBoost,target,accuracy,0.9
CatBoost,target,precision,0.875
CatBoost,target,recall,0.875
CatBoost,target,f1,0.875
CatBoost,target,train_time,192903411129.0
CatBoost,target,predict_time,84536834.0
CatBoost,target,logloss,0.31587937795781407
CatBoost,target,shscore,0.7306307087514348
CatBoost,target,roc_auc,0.8958333333333334
CatBoost,target,balanced_accuracy,0.8958333333333333
CatBoost,target,jaccard,0.7777777777777778
ExtraTrees,target,accuracy,0.8
ExtraTrees,target,precision,0.75
ExtraTrees,target,recall,0.75
ExtraTrees,target,f1,0.75
ExtraTrees,target,train_time,124698334223.0
ExtraTrees,target,predict_time,130309875.0
ExtraTrees,target,logloss,0.34746464271300526
ExtraTrees,target,shscore,0.6028876926430922
ExtraTrees,target,roc_auc,0.7916666666666667
ExtraTrees,target,balanced_accuracy,0.7916666666666667
ExtraTrees,target,jaccard,0.6
Dummy,target,accuracy,0.4
Dummy,target,precision,0.35714285714285715
Dummy,target,recall,0.625
Dummy,target,f1,0.45454545454545453
Dummy,target,train_time,80679898828.0
Dummy,target,predict_time,12999417.0
Dummy,target,logloss,0.6931471805599453
Dummy,target,shscore,0.05400221131379196
Dummy,target,roc_auc,0.4375
Dummy,target,balanced_accuracy,0.4375
Dummy,target,jaccard,0.29411764705882354
HGB,target,accuracy,0.75
HGB,target,precision,0.6666666666666666
HGB,target,recall,0.75
HGB,target,f1,0.7058823529411765
HGB,target,train_time,1101733025920.0
HGB,target,predict_time,552246084.0
HGB,target,logloss,0.9541451502517658
HGB,target,shscore,0.37112915195330337
HGB,target,roc_auc,0.75
HGB,target,balanced_accuracy,0.75
HGB,target,jaccard,0.5454545454545454
LGBM,target,accuracy,0.85
LGBM,target,precision,0.7777777777777778
LGBM,target,recall,0.875
LGBM,target,f1,0.823529411764706
LGBM,target,train_time,212465788639.0
LGBM,target,predict_time,1332667.0
LGBM,target,logloss,0.4390607088091979
LGBM,target,shscore,0.6544227044833912
LGBM,target,roc_auc,0.8541666666666666
LGBM,target,balanced_accuracy,0.8541666666666667
LGBM,target,jaccard,0.7
XGB,target,accuracy,0.9
XGB,target,precision,1.0
XGB,target,recall,0.75
XGB,target,f1,0.8571428571428571
XGB,target,train_time,36807570516.0
XGB,target,predict_time,2558250.0
XGB,target,logloss,0.3043133811291797
XGB,target,shscore,0.7971306301913677
XGB,target,roc_auc,0.875
XGB,target,balanced_accuracy,0.875
XGB,target,jaccard,0.75
ExtraTree,target,accuracy,0.75
ExtraTree,target,precision,0.7142857142857143
ExtraTree,target,recall,0.625
ExtraTree,target,f1,0.6666666666666666
ExtraTree,target,train_time,19739578926.0
ExtraTree,target,predict_time,488500.0
ExtraTree,target,logloss,2.228564640789308
ExtraTree,target,shscore,0.05004314334226212
ExtraTree,target,roc_auc,0.7291666666666667
ExtraTree,target,balanced_accuracy,0.7291666666666667
ExtraTree,target,jaccard,0.5
