Trial #,SVC - VHD - accuracy,SVC - Cath - accuracy,SVC - VHD - balanced accuracy,SVC - Cath - balanced accuracy,SVC - VHD - f1 score,SVC - Cath - f1 score,SVC - VHD - jaccard score,SVC - Cath - jaccard score,GradientBoosting - VHD - accuracy,GradientBoosting - Cath - accuracy,GradientBoosting - VHD - balanced accuracy,GradientBoosting - Cath - balanced accuracy,GradientBoosting - VHD - f1 score,GradientBoosting - Cath - f1 score,GradientBoosting - VHD - jaccard score,GradientBoosting - Cath - jaccard score,GaussianNB - VHD - accuracy,GaussianNB - Cath - accuracy,GaussianNB - VHD - balanced accuracy,GaussianNB - Cath - balanced accuracy,GaussianNB - VHD - f1 score,GaussianNB - Cath - f1 score,GaussianNB - VHD - jaccard score,GaussianNB - Cath - jaccard score,DecisionTree - VHD - accuracy,DecisionTree - Cath - accuracy,DecisionTree - VHD - balanced accuracy,DecisionTree - Cath - balanced accuracy,DecisionTree - VHD - f1 score,DecisionTree - Cath - f1 score,DecisionTree - VHD - jaccard score,DecisionTree - Cath - jaccard score,KNeighbors - VHD - accuracy,KNeighbors - Cath - accuracy,KNeighbors - VHD - balanced accuracy,KNeighbors - Cath - balanced accuracy,KNeighbors - VHD - f1 score,KNeighbors - Cath - f1 score,KNeighbors - VHD - jaccard score,KNeighbors - Cath - jaccard score,AdaBoost - VHD - accuracy,AdaBoost - Cath - accuracy,AdaBoost - VHD - balanced accuracy,AdaBoost - Cath - balanced accuracy,AdaBoost - VHD - f1 score,AdaBoost - Cath - f1 score,AdaBoost - VHD - jaccard score,AdaBoost - Cath - jaccard score,RandomForest - VHD - accuracy,RandomForest - Cath - accuracy,RandomForest - VHD - balanced accuracy,RandomForest - Cath - balanced accuracy,RandomForest - VHD - f1 score,RandomForest - Cath - f1 score,RandomForest - VHD - jaccard score,RandomForest - Cath - jaccard score,MLPClassifier - VHD - accuracy,MLPClassifier - Cath - accuracy,MLPClassifier - VHD - balanced accuracy,MLPClassifier - Cath - balanced accuracy,MLPClassifier - VHD - f1 score,MLPClassifier - Cath - f1 score,MLPClassifier - VHD - jaccard score,MLPClassifier - Cath - jaccard score,QuadraticDiscriminantAnalysis - VHD - accuracy,QuadraticDiscriminantAnalysis - Cath - accuracy,QuadraticDiscriminantAnalysis - VHD - balanced accuracy,QuadraticDiscriminantAnalysis - Cath - balanced accuracy,QuadraticDiscriminantAnalysis - VHD - f1 score,QuadraticDiscriminantAnalysis - Cath - f1 score,QuadraticDiscriminantAnalysis - VHD - jaccard score,QuadraticDiscriminantAnalysis - Cath - jaccard score
439,0.5081967213114754,0.7049180327868853,0.5081967213114754,0.7049180327868853,0.673913043478261,0.8269230769230769,0.5081967213114754,0.7049180327868853,0.39344262295081966,0.639344262295082,0.20454545454545453,0.5238095238095238,0.40375507916491526,0.6636493228795439,0.2638409548461317,0.5235061171213027,0.21311475409836064,0.3114754098360656,0.24444444444444446,0.4798850574712643,0.23253943705536653,0.42964324567655765,0.1494069039051046,0.27620045972366064,0.3442622950819672,0.5737704918032787,0.2214825119236884,0.46944444444444444,0.35700447093889714,0.5814631366704653,0.23133953625756903,0.43618061547310905,0.5081967213114754,0.639344262295082,0.32734274711168165,0.5029411764705882,0.5480744210252407,0.6755194578703475,0.3887784622045539,0.5386093838326739,0.3770491803278688,0.6885245901639344,0.20833333333333331,0.5972727272727273,0.3759964989473186,0.7143942571284426,0.24371459006966506,0.5791373926619827,0.45901639344262296,0.7213114754098361,0.4342105263157895,0.8583333333333334,0.49996257204880606,0.8229893530579592,0.3403530895334174,0.7058287795992715,0.4262295081967213,0.6885245901639344,0.4208791208791209,0.35,0.45216298143698613,0.802164571064778,0.292896174863388,0.6772373018005912,0.0,0.32786885245901637,0.0,0.5241228070175439,0.0,0.4319776770143006,0.0,0.2783544889254329
440,0.6557377049180327,0.7540983606557377,0.8220338983050848,0.7540983606557377,0.7637777129073393,0.8598130841121495,0.6262295081967214,0.7540983606557377,0.4426229508196721,0.6065573770491803,0.25357142857142856,0.44150641025641024,0.40917750546840087,0.616423339478798,0.2741567565923538,0.4831897749374826,0.22950819672131148,0.7377049180327869,0.24615384615384617,0.6272727272727273,0.14809399282025326,0.7524169819251787,0.08835426868213753,0.6284153005464481,0.39344262295081966,0.5573770491803278,0.26416666666666666,0.41805555555555557,0.3519531869791766,0.5526699635636706,0.22444771420950663,0.4182004579816232,0.4426229508196721,0.6885245901639344,0.2917637917637918,0.5323529411764706,0.4345015208858281,0.7116444143991888,0.2886531661845066,0.5845367182280694,0.36065573770491804,0.6721311475409836,0.22608695652173913,0.4861111111111111,0.3179202294718878,0.7030779524924725,0.20138888888888887,0.5769026749854759,0.639344262295082,0.7377049180327869,0.5988372093023255,0.375,0.6619371744479596,0.8351376430559853,0.5062348285837794,0.7256113947863478,0.639344262295082,0.7377049180327869,0.6097883597883598,0.375,0.7075578786198885,0.8351376430559853,0.5635292793637695,0.7256113947863478,0.0,0.6229508196721312,0.0,0.522609819121447,0.0,0.6121669820325191,0.0,0.46809133489461363
441,0.39344262295081966,0.639344262295082,0.39344262295081966,0.639344262295082,0.5647058823529412,0.78,0.39344262295081966,0.639344262295082,0.4262295081967213,0.5737704918032787,0.34522332506203474,0.4977203647416414,0.43904146854966536,0.6013046977591393,0.284543325526932,0.449780917126237,0.3770491803278688,0.6065573770491803,0.4596774193548387,0.5348639455782312,0.3466177918066728,0.6420618918208117,0.21720480164932,0.4929338609383833,0.39344262295081966,0.5573770491803278,0.337797619047619,0.46634615384615385,0.39259101554183523,0.591391423726076,0.2467413034786086,0.441648807370091,0.4098360655737705,0.5737704918032787,0.27946127946127947,0.4363207547169811,0.43990901247156644,0.6407935376574008,0.2833587495234464,0.4953360060334219,0.4918032786885246,0.5737704918032787,0.33936651583710403,0.46372549019607845,0.5250926449343635,0.6252732240437159,0.35836828059473885,0.47823629169022047,0.4918032786885246,0.639344262295082,0.5394385026737968,0.5720338983050848,0.5393335476267009,0.7528158804505408,0.3698561391769823,0.6139938227607508,0.4262295081967213,0.6229508196721312,0.5053571428571428,0.31666666666666665,0.5427719821162443,0.7550919026328861,0.37863100373885533,0.612738511152916,0.5409836065573771,0.5901639344262295,0.5238095238095238,0.515224358974359,0.5659301496792588,0.6216587256722926,0.39895430532106096,0.4711163153786105
442,0.45901639344262296,0.7704918032786885,0.45901639344262296,0.7704918032786885,0.6292134831460674,0.8703703703703703,0.45901639344262296,0.7704918032786885,0.36065573770491804,0.6557377049180327,0.19631093544137024,0.500801282051282,0.3719766191883902,0.660301025788515,0.23352774274905425,0.5286178631995477,0.16393442622950818,0.6885245901639344,0.2831372549019608,0.5263636363636364,0.17028363257871454,0.7023964847050871,0.09855581576893052,0.5757490107405313,0.3442622950819672,0.5737704918032787,0.2266522988505747,0.45542635658914726,0.33911542934313693,0.5566029143897996,0.21162034686624848,0.41944601469756926,0.3770491803278688,0.6557377049180327,0.2599846390168971,0.47090909090909094,0.3981264637002342,0.6710697988845699,0.25080311309819503,0.5436051076989985,0.47540983606557374,0.7049180327868853,0.31539589442815247,0.5117924528301887,0.47345795423866754,0.7363040238450075,0.32020141505463656,0.6168935815504306,0.47540983606557374,0.7049180327868853,0.4807692307692308,0.37719298245614036,0.5123458396888942,0.7726986128625473,0.34506152187651024,0.6586938994893846,0.4426229508196721,0.7704918032786885,0.44281045751633985,0.7704918032786885,0.4739860879469552,0.8703703703703703,0.3106731775374956,0.7704918032786885,0.01639344262295082,0.7377049180327869,0.01639344262295082,0.5837264150943396,0.03225806451612903,0.7656035767511178,0.01639344262295082,0.6498765285174497
443,0.45901639344262296,0.6721311475409836,0.45901639344262296,0.6721311475409836,0.6292134831460674,0.8039215686274509,0.45901639344262296,0.6721311475409836,0.45901639344262296,0.5573770491803278,0.29026414212248713,0.37286324786324787,0.457010850592401,0.6151461551085906,0.30255107259421815,0.47412177985948484,0.26229508196721313,0.639344262295082,0.27828033625730997,0.503030303030303,0.20145070554906622,0.7101460697772172,0.12141393442622951,0.5736315643234232,0.39344262295081966,0.5737704918032787,0.24545454545454545,0.472644376899696,0.37977327697832935,0.5968484264048391,0.2555383252104564,0.44964049467932127,0.45901639344262296,0.5737704918032787,0.45670995670995673,0.42352941176470593,0.4759386567953464,0.6216440959847944,0.3133545000971943,0.4793394990672012,0.39344262295081966,0.6065573770491803,0.25357142857142856,0.4833333333333333,0.39892339625469625,0.6507483962936564,0.26292436413605336,0.5083223415614596,0.45901639344262296,0.6721311475409836,0.3217800599058622,0.5889830508474576,0.4804585412211927,0.7767511177347242,0.3191899710703953,0.6463700234192037,0.5573770491803278,0.6721311475409836,0.5648351648351648,0.6721311475409836,0.5758569299552906,0.8039215686274509,0.4043715846994535,0.6721311475409836,0.3770491803278688,0.5409836065573771,0.21875,0.3637254901960784,0.3654130504660881,0.5925397956759325,0.23032786885245904,0.45155455059355565
444,0.5081967213114754,0.7377049180327869,0.3881578947368421,0.7377049180327869,0.6278081360048573,0.8490566037735848,0.4697351828499369,0.7377049180327869,0.3442622950819672,0.6721311475409836,0.1929945054945055,0.5615501519756839,0.334823313899599,0.6794963174150629,0.2074836731973877,0.5412177985948478,0.22950819672131148,0.6885245901639344,0.2793123543123543,0.4660714285714286,0.16378753158234913,0.7531399509974416,0.09630775638927731,0.6314207650273224,0.29508196721311475,0.6721311475409836,0.18,0.6148018648018648,0.2749905784812512,0.6579563663256501,0.1658910903723617,0.5053702656868287,0.4918032786885246,0.7049180327868853,0.5021786492374727,0.5393939393939394,0.5098648259994248,0.7572280178837556,0.3424253977056112,0.6363989997221451,0.36065573770491804,0.639344262295082,0.23065476190476192,0.4923469387755102,0.35144216932457334,0.6574318600827146,0.21694562268332757,0.5221933295647259,0.3770491803278688,0.7868852459016393,0.3836580086580087,0.8879310344827587,0.38885476254463086,0.8463439355989847,0.24192207175100974,0.7469262295081968,0.47540983606557374,0.7377049180327869,0.37971698113207547,0.7377049180327869,0.5624807841304589,0.8490566037735848,0.40665510534535454,0.7377049180327869,0.32786885245901637,0.6885245901639344,0.22,0.5416666666666666,0.2915850500216914,0.7208923440932906,0.1818552082272681,0.5933244257156072
445,0.47540983606557374,0.6557377049180327,0.47540983606557374,0.6557377049180327,0.6444444444444446,0.7920792079207921,0.47540983606557374,0.6557377049180327,0.4098360655737705,0.6065573770491803,0.2877846790890269,0.5369565217391304,0.42940137774677367,0.625619519634007,0.2775492119754415,0.4742175856929955,0.22950819672131148,0.6065573770491803,0.1636904761904762,0.5256410256410257,0.2735702099250797,0.6349609888664854,0.17049180327868854,0.48639263506420094,0.4098360655737705,0.5737704918032787,0.23214285714285715,0.5279761904761905,0.41289975812953505,0.5737704918032787,0.2725865209471767,0.41505795018285696,0.5081967213114754,0.639344262295082,0.5075268817204301,0.5587606837606838,0.5429872495446265,0.6879543834640057,0.37304613038505524,0.5461383597708015,0.4098360655737705,0.6721311475409836,0.2625,0.6233974358974359,0.41372603500972494,0.6958008240554046,0.26548487463069004,0.5506982392228295,0.5409836065573771,0.639344262295082,0.5569727891156463,0.325,0.6120218579234972,0.7672131147540985,0.44912379875635955,0.6288632088148347,0.4918032786885246,0.639344262295082,0.4977116704805492,0.325,0.5357360777773258,0.7672131147540985,0.36795827123695973,0.6288632088148347,0.3770491803278688,0.6557377049180327,0.19823529411764707,0.601063829787234,0.3976090279086322,0.6763143018654607,0.2502444926983706,0.528233151183971
446,0.4918032786885246,0.7213114754098361,0.4918032786885246,0.7213114754098361,0.6593406593406593,0.8380952380952381,0.4918032786885246,0.7213114754098361,0.4262295081967213,0.6557377049180327,0.37520525451559933,0.5652777777777778,0.4348886969950473,0.6590197424605235,0.2790528233151184,0.5143235635038913,0.26229508196721313,0.7213114754098361,0.30877321603128055,0.65,0.26385980750312354,0.7239683629442334,0.1578960693714792,0.5850170120630993,0.5081967213114754,0.5081967213114754,0.35791666666666666,0.45080091533180777,0.518244315177155,0.4893042782886846,0.36121756927583926,0.3430913348946136,0.5245901639344263,0.7049180327868853,0.6777777777777777,0.5846560846560847,0.5372578241430701,0.7513382402141184,0.3678311621087999,0.6269078575466366,0.4426229508196721,0.7049180327868853,0.3444444444444444,0.6161858974358975,0.43111266131845133,0.7181753385602283,0.2890379201854612,0.5826378539493293,0.45901639344262296,0.7540983606557377,0.44390243902439025,0.8728813559322034,0.495241027219785,0.833259338063446,0.3344714048667761,0.7251687560270009,0.4918032786885246,0.7213114754098361,0.4954545454545455,0.7213114754098361,0.5918437179208014,0.8380952380952381,0.43026730194621654,0.7213114754098361,0.4426229508196721,0.639344262295082,0.3075684380032206,0.5779761904761904,0.46610517562229675,0.6289494227371709,0.3085870413739266,0.47534797401794004
447,0.5245901639344263,0.7704918032786885,0.5245901639344263,0.7704918032786885,0.6881720430107526,0.8703703703703703,0.5245901639344263,0.7704918032786885,0.39344262295081966,0.639344262295082,0.2770673486786019,0.49012158054711247,0.39660953800298065,0.6393442622950819,0.2525709716113555,0.5057772752967779,0.22950819672131148,0.7377049180327869,0.17676767676767677,0.3813559322033898,0.24911603985856637,0.8212186823383855,0.16220880069025023,0.7135178715399086,0.3770491803278688,0.4918032786885246,0.225,0.460239651416122,0.3545449203831012,0.4520167241745278,0.2278490558923067,0.31030444964871196,0.4426229508196721,0.6721311475409836,0.4351851851851852,0.48235294117647054,0.45737322786503115,0.692762350841976,0.29876212780194045,0.5675566445224683,0.3770491803278688,0.639344262295082,0.20454545454545453,0.46088435374149656,0.3711058720324579,0.6494588062211012,0.2384383766116787,0.5201444845790497,0.5081967213114754,0.7377049180327869,0.49370709382151035,0.3813559322033898,0.5308743169398907,0.8212186823383855,0.36620239122396153,0.7135178715399086,0.4918032786885246,0.7704918032786885,0.35833333333333334,0.7704918032786885,0.5069356872635562,0.8703703703703703,0.3415300546448088,0.7704918032786885,0.01639344262295082,0.6557377049180327,0.01639344262295082,0.4305555555555556,0.03225806451612903,0.6844640273008057,0.01639344262295082,0.5608047690014903
448,0.4426229508196721,0.7049180327868853,0.4426229508196721,0.7049180327868853,0.6136363636363636,0.8269230769230769,0.4426229508196721,0.7049180327868853,0.39344262295081966,0.5901639344262295,0.21363636363636362,0.39209401709401714,0.40939538163229333,0.639056658038539,0.26225913143514523,0.5029424127784784,0.16393442622950818,0.6065573770491803,0.2824074074074074,0.5271317829457364,0.1603980144100938,0.6065573770491803,0.08954211418880724,0.4563338301043219,0.3442622950819672,0.4426229508196721,0.20846394984326017,0.3941441441441441,0.3370413739266198,0.42371194379391103,0.21112069791966254,0.28616623526028184,0.45901639344262296,0.6721311475409836,0.3172043010752688,0.5459905660377358,0.4833448485229152,0.7181063472047078,0.32235469448584203,0.5863543638017057,0.45901639344262296,0.5901639344262295,0.31994047619047616,0.39209401709401714,0.4300546448087431,0.639056658038539,0.29494420719107317,0.5029424127784784,0.5081967213114754,0.6557377049180327,0.5256944444444445,0.4482142857142857,0.563231850117096,0.7304261431132419,0.39612518628912075,0.6004470938897168,0.5081967213114754,0.7049180327868853,0.432716049382716,0.6136363636363636,0.5248243559718969,0.760622281699565,0.36200562510038714,0.6358717596705161,0.09836065573770492,0.5573770491803278,0.09836065573770492,0.43695652173913047,0.1791044776119403,0.5700363368442205,0.09836065573770492,0.4276427360090446
449,0.5081967213114754,0.7213114754098361,0.5081967213114754,0.7213114754098361,0.673913043478261,0.8380952380952381,0.5081967213114754,0.7213114754098361,0.47540983606557374,0.5901639344262295,0.2619363395225464,0.48055555555555557,0.4699774991963998,0.5940711219768137,0.3191002668699962,0.45032876141739314,0.26229508196721313,0.5573770491803278,0.29767628205128205,0.4599483204134367,0.20221451343143354,0.5535976742308004,0.11771077283372365,0.40908458348409366,0.45901639344262296,0.6229508196721312,0.31331168831168826,0.5387596899224806,0.43750214798776504,0.6197313521225336,0.2910546307792672,0.4711855696592836,0.4918032786885246,0.639344262295082,0.34328952608522495,0.3482142857142857,0.5,0.7160655737704917,0.33952641165755915,0.5869389948938458,0.3442622950819672,0.6557377049180327,0.21825396825396826,0.4834905660377358,0.3234552332912988,0.701733986817644,0.20484178421654595,0.5710040228565907,0.5245901639344263,0.7213114754098361,0.35909822866344604,0.7213114754098361,0.5408612674333252,0.8380952380952381,0.3768166492268341,0.7213114754098361,0.5409836065573771,0.7049180327868853,0.5647058823529412,0.35833333333333334,0.6067858570857372,0.8133669609079446,0.44434965825581996,0.6933619994625101,0.3770491803278688,0.5245901639344263,0.2743055555555556,0.3958333333333333,0.37708635366714993,0.5291225014931038,0.23727616645649433,0.392026458962615
450,0.5245901639344263,0.819672131147541,0.5245901639344263,0.819672131147541,0.6881720430107526,0.9009009009009009,0.5245901639344263,0.819672131147541,0.3770491803278688,0.6065573770491803,0.18452380952380953,0.4837092731829574,0.3985053037608486,0.5712045616535996,0.26163934426229507,0.4382262420702217,0.32786885245901637,0.7213114754098361,0.5566454714640199,0.4,0.2839440694310511,0.7556596409055425,0.17037470725995316,0.6503628056973932,0.3770491803278688,0.639344262295082,0.2727272727272727,0.544047619047619,0.38544582167133146,0.6030282331511839,0.24911603985856637,0.46187874056726513,0.47540983606557374,0.6557377049180327,0.3201243201243202,0.4756838905775076,0.5057026761944795,0.6404056109514958,0.34522961001934627,0.5162061925414064,0.45901639344262296,0.8032786885245902,0.39239130434782615,0.6402116402116402,0.464032766608879,0.8213535098781001,0.31026489018292297,0.7250423968343698,0.5245901639344263,0.8032786885245902,0.5106516290726817,0.4083333333333333,0.5755427558706248,0.8763040238450075,0.4071758720446913,0.7901101854340231,0.4918032786885246,0.819672131147541,0.42121212121212115,0.819672131147541,0.5961032598454871,0.9009009009009009,0.4364497384539184,0.819672131147541,0.47540983606557374,0.6229508196721312,0.4988095238095238,0.4903100775193798,0.49431867464654344,0.5916349070308844,0.3299680127948821,0.4594294908031482
451,0.5081967213114754,0.7377049180327869,0.5081967213114754,0.7377049180327869,0.673913043478261,0.8490566037735848,0.5081967213114754,0.7377049180327869,0.36065573770491804,0.6721311475409836,0.2837037037037037,0.49292452830188677,0.3550203820806224,0.7133935541429686,0.2223468507333908,0.5862487054484832,0.32786885245901637,0.5901639344262295,0.45250582750582746,0.4310897435897436,0.2900266294673238,0.6047520924889221,0.17240666758506681,0.4692455723297624,0.4098360655737705,0.6065573770491803,0.2515625,0.49166666666666664,0.41163734284310693,0.6065573770491803,0.27137452711223203,0.46456304696166645,0.39344262295081966,0.7049180327868853,0.2708084428514536,0.5393939393939394,0.4098360655737705,0.7572280178837556,0.2652886671418389,0.6363989997221451,0.29508196721311475,0.6557377049180327,0.20141700404858298,0.47649572649572647,0.2810463899546564,0.6915125908399526,0.17452581387007615,0.5618710511373931,0.47540983606557374,0.7377049180327869,0.30647130647130644,0.6228813559322034,0.5147540983606557,0.8220540843491664,0.35500757680121225,0.7112182577949212,0.4262295081967213,0.7377049180327869,0.45363408521303256,0.7377049180327869,0.47431693989071033,0.8490566037735848,0.31226020230205787,0.7377049180327869,0.4262295081967213,0.6065573770491803,0.3,0.49166666666666664,0.4492751254433421,0.6065573770491803,0.2941291859324646,0.46456304696166645
452,0.47540983606557374,0.7704918032786885,0.47540983606557374,0.7704918032786885,0.6444444444444446,0.8703703703703703,0.47540983606557374,0.7704918032786885,0.36065573770491804,0.5573770491803278,0.18668831168831168,0.42245989304812837,0.3787197077690663,0.5432557923303561,0.24037710922956826,0.41043968152072896,0.19672131147540983,0.7377049180327869,0.2380952380952381,0.5109649122807017,0.21717299094348275,0.7979543225444865,0.12566459902525476,0.6891031822565091,0.39344262295081966,0.5901639344262295,0.29299719887955183,0.506547619047619,0.39867802878848463,0.5656679856792914,0.2623349444416762,0.4203747072599532,0.5245901639344263,0.639344262295082,0.5129411764705882,0.36792452830188677,0.5462993940745696,0.677704918032787,0.37906982988950205,0.555495834453104,0.4426229508196721,0.6721311475409836,0.28273809523809523,0.5127551020408163,0.4488989986142704,0.6813261874737283,0.29521085914528544,0.5519453388060069,0.4918032786885246,0.7377049180327869,0.4852941176470588,0.3813559322033898,0.5435195784699819,0.8212186823383855,0.3787148242307355,0.7135178715399086,0.5081967213114754,0.7704918032786885,0.5163170163170163,0.7704918032786885,0.5454488281413776,0.8703703703703703,0.37519926003188164,0.7704918032786885,0.47540983606557374,0.6885245901639344,0.3833333333333333,0.5263636363636364,0.5731354116505802,0.7023964847050871,0.4172489926588287,0.5757490107405313
453,0.47540983606557374,0.7540983606557377,0.47540983606557374,0.7540983606557377,0.6444444444444446,0.8598130841121495,0.47540983606557374,0.7540983606557377,0.4262295081967213,0.6229508196721312,0.37207792207792206,0.3584905660377358,0.43894036588263247,0.6669978473257163,0.2849451537976128,0.541252351518409,0.2459016393442623,0.6557377049180327,0.30128205128205127,0.5258358662613982,0.15740730734733135,0.6598223891755866,0.09741679085941381,0.5233477135461605,0.4098360655737705,0.7213114754098361,0.342063492063492,0.6062925170068028,0.4126331388348616,0.7323938260952928,0.2647397181478286,0.6041356184798807,0.45901639344262296,0.7049180327868853,0.32060185185185186,0.3706896551724138,0.4806791569086651,0.7862547288776798,0.32053225221539294,0.6702499328137598,0.4262295081967213,0.7213114754098361,0.3091800356506239,0.5021929824561404,0.40730754977224104,0.7871030432997981,0.2641200319366244,0.6733151183970856,0.5409836065573771,0.7049180327868853,0.5767477203647416,0.3706896551724138,0.5953408110440035,0.7862547288776798,0.42683828325433754,0.6702499328137598,0.5409836065573771,0.7377049180327869,0.592948717948718,0.375,0.6219572776949825,0.8351376430559853,0.45901639344262296,0.7256113947863478,0.0,0.6885245901639344,0.0,0.5323529411764706,0.0,0.7116444143991888,0.0,0.5845367182280694
454,0.4098360655737705,0.6557377049180327,0.4098360655737705,0.6557377049180327,0.5813953488372093,0.7920792079207921,0.4098360655737705,0.6557377049180327,0.2459016393442623,0.4918032786885246,0.14423076923076922,0.39375,0.24422300796457017,0.5111939326018401,0.1427795037353688,0.36655804209756254,0.2786885245901639,0.6557377049180327,0.4769647696476966,0.6557377049180327,0.23603245570458684,0.7920792079207921,0.13644643152839875,0.6557377049180327,0.3770491803278688,0.5901639344262295,0.22115384615384615,0.4931972789115646,0.37515625558055643,0.6253286223814865,0.24268570083928154,0.4780974482560273,0.5409836065573771,0.6721311475409836,0.37882447665056357,0.6695402298850575,0.5746504998129325,0.7649715623954499,0.4096461801379834,0.6329788577635203,0.29508196721311475,0.639344262295082,0.2272577996715928,0.5303571428571429,0.30088773847186273,0.7202606137032366,0.18505363656510354,0.582546077614152,0.45901639344262296,0.6229508196721312,0.33561331509347925,0.3220338983050847,0.4970534661952213,0.7425070375890047,0.33339578454332547,0.6025262026337006,0.45901639344262296,0.6557377049180327,0.5059523809523809,0.5805084745762712,0.5247673903411608,0.7648977299725696,0.3600089981160195,0.6301788375558868,0.4262295081967213,0.5901639344262295,0.29377104377104374,0.3157894736842105,0.4516480641785839,0.6935947270576304,0.2988820149431829,0.5514646600376243
455,0.45901639344262296,0.7049180327868853,0.45901639344262296,0.7049180327868853,0.6292134831460674,0.8269230769230769,0.45901639344262296,0.7049180327868853,0.4426229508196721,0.6557377049180327,0.24096774193548387,0.5224358974358975,0.4512691433895037,0.6968075927523728,0.29935228705720507,0.5622526851328434,0.2786885245901639,0.6721311475409836,0.37431318681318687,0.5627450980392157,0.22294342451107332,0.7050176889730431,0.1334894613583138,0.5700316364682197,0.3770491803278688,0.5081967213114754,0.20394736842105263,0.4292682926829269,0.38871849109818435,0.5011093307038087,0.2584839568446126,0.35695071816474644,0.4918032786885246,0.6885245901639344,0.3337041156840934,0.5972727272727273,0.5176876617773943,0.7143942571284426,0.35128805620608905,0.5791373926619827,0.45901639344262296,0.7540983606557377,0.2459975369458128,0.717948717948718,0.47064083457526085,0.7834339948231234,0.3150834904133585,0.6621247604854162,0.4098360655737705,0.7049180327868853,0.38405797101449274,0.7049180327868853,0.46759674508574944,0.8269230769230769,0.31344869459623553,0.7049180327868853,0.5081967213114754,0.7049180327868853,0.5581818181818181,0.7049180327868853,0.5726457857605398,0.8269230769230769,0.4063752276867031,0.7049180327868853,0.01639344262295082,0.639344262295082,0.01639344262295082,0.4740566037735849,0.03225806451612903,0.6899169819251788,0.01639344262295082,0.5558025377419653
456,0.47540983606557374,0.7540983606557377,0.47540983606557374,0.7540983606557377,0.6444444444444446,0.8598130841121495,0.47540983606557374,0.7540983606557377,0.45901639344262296,0.5573770491803278,0.3453612479474548,0.46585365853658534,0.459576853019476,0.53848017443269,0.3094534913307404,0.3960588939296947,0.21311475409836064,0.29508196721311475,0.2935185185185185,0.6293103448275862,0.2629022465088039,0.3967698914283881,0.15210263720598718,0.24910905203136138,0.4262295081967213,0.5081967213114754,0.28055555555555556,0.46111111111111114,0.4349811628143774,0.4767093162734906,0.28670753920653963,0.3325526932084309,0.4426229508196721,0.7049180327868853,0.3069381598793363,0.5512820512820513,0.48047690014903127,0.7327701572432251,0.3180632508901201,0.6089800532988775,0.3770491803278688,0.639344262295082,0.4157088122605364,0.4903846153846154,0.396871316832744,0.6483880611888984,0.24807033708255827,0.5139853024307519,0.4918032786885246,0.7704918032786885,0.48333333333333334,0.7212643678160919,0.5581420765027323,0.8337536780159731,0.39289907379223377,0.731348985829397,0.4918032786885246,0.7540983606557377,0.48333333333333334,0.7540983606557377,0.5581420765027323,0.8598130841121495,0.39289907379223377,0.7540983606557377,0.11475409836065574,0.6557377049180327,0.11475409836065574,0.36363636363636365,0.2058823529411765,0.714169777633501,0.11475409836065574,0.5912389142703575
457,0.5901639344262295,0.7540983606557377,0.5466101694915254,0.7540983606557377,0.7161345987920622,0.8598130841121495,0.5660291438979965,0.7540983606557377,0.4098360655737705,0.6885245901639344,0.21998722860791825,0.5875,0.4041384844663533,0.6852121965818423,0.26581132929231993,0.545812220566319,0.22950819672131148,0.6885245901639344,0.24379652605459057,0.5023584905660378,0.3025000062294584,0.7249112651821134,0.18653750620963735,0.601542756585824,0.4262295081967213,0.6065573770491803,0.23763736263736265,0.512531328320802,0.4167937476172322,0.5923555711405277,0.2770389980653702,0.44714527981910684,0.39344262295081966,0.6885245901639344,0.41208791208791207,0.5323529411764706,0.4131717040231054,0.7116444143991888,0.2609289617486339,0.5845367182280694,0.45901639344262296,0.7377049180327869,0.30043859649122806,0.6164529914529915,0.44800463652922673,0.7624623619939779,0.29921849195871064,0.6426804716709806,0.5245901639344263,0.7377049180327869,0.4897025171624714,0.375,0.5548958794860435,0.8351376430559853,0.39327868852459014,0.7256113947863478,0.4918032786885246,0.7540983606557377,0.4897849462365591,0.7540983606557377,0.5184367662906257,0.8598130841121495,0.3514344262295082,0.7540983606557377,0.3770491803278688,0.6721311475409836,0.27765752765752766,0.5579710144927537,0.378437334743522,0.6721311475409836,0.24818022476543972,0.5339578454332552
