Trial #,SVC - VHD - accuracy,SVC - Cath - accuracy,SVC - VHD - balanced accuracy,SVC - Cath - balanced accuracy,SVC - VHD - f1 score,SVC - Cath - f1 score,SVC - VHD - jaccard score,SVC - Cath - jaccard score,GradientBoosting - VHD - accuracy,GradientBoosting - Cath - accuracy,GradientBoosting - VHD - balanced accuracy,GradientBoosting - Cath - balanced accuracy,GradientBoosting - VHD - f1 score,GradientBoosting - Cath - f1 score,GradientBoosting - VHD - jaccard score,GradientBoosting - Cath - jaccard score,GaussianNB - VHD - accuracy,GaussianNB - Cath - accuracy,GaussianNB - VHD - balanced accuracy,GaussianNB - Cath - balanced accuracy,GaussianNB - VHD - f1 score,GaussianNB - Cath - f1 score,GaussianNB - VHD - jaccard score,GaussianNB - Cath - jaccard score,DecisionTree - VHD - accuracy,DecisionTree - Cath - accuracy,DecisionTree - VHD - balanced accuracy,DecisionTree - Cath - balanced accuracy,DecisionTree - VHD - f1 score,DecisionTree - Cath - f1 score,DecisionTree - VHD - jaccard score,DecisionTree - Cath - jaccard score,KNeighbors - VHD - accuracy,KNeighbors - Cath - accuracy,KNeighbors - VHD - balanced accuracy,KNeighbors - Cath - balanced accuracy,KNeighbors - VHD - f1 score,KNeighbors - Cath - f1 score,KNeighbors - VHD - jaccard score,KNeighbors - Cath - jaccard score,AdaBoost - VHD - accuracy,AdaBoost - Cath - accuracy,AdaBoost - VHD - balanced accuracy,AdaBoost - Cath - balanced accuracy,AdaBoost - VHD - f1 score,AdaBoost - Cath - f1 score,AdaBoost - VHD - jaccard score,AdaBoost - Cath - jaccard score,RandomForest - VHD - accuracy,RandomForest - Cath - accuracy,RandomForest - VHD - balanced accuracy,RandomForest - Cath - balanced accuracy,RandomForest - VHD - f1 score,RandomForest - Cath - f1 score,RandomForest - VHD - jaccard score,RandomForest - Cath - jaccard score,MLP - VHD - accuracy,MLP - Cath - accuracy,MLP - VHD - balanced accuracy,MLP - Cath - balanced accuracy,MLP - VHD - f1 score,MLP - Cath - f1 score,MLP - VHD - jaccard score,MLP - Cath - jaccard score,QuadraticDiscriminantAnalysis - VHD - accuracy,QuadraticDiscriminantAnalysis - Cath - accuracy,QuadraticDiscriminantAnalysis - VHD - balanced accuracy,QuadraticDiscriminantAnalysis - Cath - balanced accuracy,QuadraticDiscriminantAnalysis - VHD - f1 score,QuadraticDiscriminantAnalysis - Cath - f1 score,QuadraticDiscriminantAnalysis - VHD - jaccard score,QuadraticDiscriminantAnalysis - Cath - jaccard score,CatBoost - VHD - accuracy,CatBoost - Cath - accuracy,CatBoost - VHD - balanced accuracy,CatBoost - Cath - balanced accuracy,CatBoost - VHD - f1 score,CatBoost - Cath - f1 score,CatBoost - VHD - jaccard score,CatBoost - Cath - jaccard score,ExtraTrees - VHD - accuracy,ExtraTrees - Cath - accuracy,ExtraTrees - VHD - balanced accuracy,ExtraTrees - Cath - balanced accuracy,ExtraTrees - VHD - f1 score,ExtraTrees - Cath - f1 score,ExtraTrees - VHD - jaccard score,ExtraTrees - Cath - jaccard score,Bagging - VHD - accuracy,Bagging - Cath - accuracy,Bagging - VHD - balanced accuracy,Bagging - Cath - balanced accuracy,Bagging - VHD - f1 score,Bagging - Cath - f1 score,Bagging - VHD - jaccard score,Bagging - Cath - jaccard score,Ridge - VHD - accuracy,Ridge - Cath - accuracy,Ridge - VHD - balanced accuracy,Ridge - Cath - balanced accuracy,Ridge - VHD - f1 score,Ridge - Cath - f1 score,Ridge - VHD - jaccard score,Ridge - Cath - jaccard score,PassiveAggressive - VHD - accuracy,PassiveAggressive - Cath - accuracy,PassiveAggressive - VHD - balanced accuracy,PassiveAggressive - Cath - balanced accuracy,PassiveAggressive - VHD - f1 score,PassiveAggressive - Cath - f1 score,PassiveAggressive - VHD - jaccard score,PassiveAggressive - Cath - jaccard score,SGDOneClassSVM - VHD - accuracy,SGDOneClassSVM - Cath - accuracy,SGDOneClassSVM - VHD - balanced accuracy,SGDOneClassSVM - Cath - balanced accuracy,SGDOneClassSVM - VHD - f1 score,SGDOneClassSVM - Cath - f1 score,SGDOneClassSVM - VHD - jaccard score,SGDOneClassSVM - Cath - jaccard score,Dummy - VHD - accuracy,Dummy - Cath - accuracy,Dummy - VHD - balanced accuracy,Dummy - Cath - balanced accuracy,Dummy - VHD - f1 score,Dummy - Cath - f1 score,Dummy - VHD - jaccard score,Dummy - Cath - jaccard score,HistGradientBoosting - VHD - accuracy,HistGradientBoosting - Cath - accuracy,HistGradientBoosting - VHD - balanced accuracy,HistGradientBoosting - Cath - balanced accuracy,HistGradientBoosting - VHD - f1 score,HistGradientBoosting - Cath - f1 score,HistGradientBoosting - VHD - jaccard score,HistGradientBoosting - Cath - jaccard score,ComplementNB - VHD - accuracy,ComplementNB - Cath - accuracy,ComplementNB - VHD - balanced accuracy,ComplementNB - Cath - balanced accuracy,ComplementNB - VHD - f1 score,ComplementNB - Cath - f1 score,ComplementNB - VHD - jaccard score,ComplementNB - Cath - jaccard score
13,0.491803279,0.68852459,0.491803279,0.68852459,0.659340659,0.815533981,0.491803279,0.68852459,0.442622951,0.606557377,0.299107143,0.404761905,0.454132013,0.672761665,0.295519991,0.535737705,0.229508197,0.62295082,0.18627451,0.513605442,0.247080253,0.651018997,0.153846154,0.508292589,0.459016393,0.62295082,0.255291005,0.554909561,0.44878814,0.625828143,0.300828506,0.473527626,0.426229508,0.606557377,0.22520908,0.497596154,0.429710511,0.630327869,0.277587349,0.486010107,0.344262295,0.491803279,0.213352007,0.306122449,0.375807253,0.5296343,0.240685544,0.395055093,0.393442623,0.639344262,0.388333333,0.336206897,0.410122664,0.741639344,0.259357269,0.607901102,0.491803279,0.68852459,0.491803279,0.68852459,0.659340659,0.815533981,0.491803279,0.68852459,0.426229508,0.655737705,0.224137931,0.56547619,0.581677917,0.681365171,0.419005279,0.539880202,0.409836066,0.68852459,0.392379679,0.68852459,0.446409151,0.815533981,0.293183779,0.68852459,0.360655738,0.672131148,0.189285714,0.548214286,0.363636364,0.744340359,0.224954463,0.614286797,0.475409836,0.62295082,0.245,0.543055556,0.485261665,0.632609222,0.324555284,0.483478082,0.459016393,0.68852459,0.237288136,0.68852459,0.608583533,0.815533981,0.443966676,0.68852459,0.524590164,0.31147541,0.741071429,0.31147541,0.620693547,0.475,0.456284153,0.31147541,0.31147541,0.229508197,0.226190476,0.368421053,0.363387978,0.142972319,0.24682957,0.092779909,0.491803279,0.68852459,0.491803279,0.68852459,0.659340659,0.815533981,0.491803279,0.68852459,0.409836066,0.573770492,0.223958333,0.382478632,0.406632034,0.627211122,0.261202186,0.48852459,0.491803279,0.68852459,0.491803279,0.68852459,0.659340659,0.815533981,0.491803279,0.68852459
14,0.37704918,0.704918033,0.37704918,0.704918033,0.547619048,0.826923077,0.37704918,0.704918033,0.491803279,0.590163934,0.260119048,0.392094017,0.505779907,0.639056658,0.345628415,0.502942413,0.229508197,0.655737705,0.266666667,0.541818182,0.222632175,0.684330495,0.133879781,0.546540121,0.426229508,0.68852459,0.314102564,0.621657754,0.42513309,0.69118415,0.273903836,0.545302494,0.393442623,0.704918033,0.27507716,0.609649123,0.40825325,0.778152012,0.259016393,0.655904418,0.344262295,0.68852459,0.216956522,0.575396825,0.321428571,0.739388203,0.203282702,0.610899841,0.393442623,0.704918033,0.291666667,0.704918033,0.453883039,0.826923077,0.299144799,0.704918033,0.37704918,0.704918033,0.37704918,0.704918033,0.547619048,0.826923077,0.37704918,0.704918033,0.049180328,0.606557377,0.049180328,0.511805556,0.09375,0.61365828,0.049180328,0.466768957,0.360655738,0.704918033,0.347701149,0.704918033,0.495910568,0.826923077,0.334277198,0.704918033,0.459016393,0.68852459,0.327294686,0.575396825,0.481625554,0.739388203,0.32074443,0.610899841,0.475409836,0.62295082,0.272408964,0.457264957,0.485044579,0.667932125,0.332267093,0.531947763,0.37704918,0.704918033,0.436440678,0.704918033,0.520979487,0.826923077,0.355669399,0.704918033,0.540983607,0.704918033,0.762711864,0.704918033,0.67154827,0.826923077,0.511047755,0.704918033,0.114754098,0.262295082,0.166666667,0.380952381,0.109538003,0.172131148,0.065130704,0.114754098,0.37704918,0.704918033,0.37704918,0.704918033,0.547619048,0.826923077,0.37704918,0.704918033,0.475409836,0.721311475,0.351010101,0.666071429,0.490618463,0.781773544,0.330658413,0.661249293,0.37704918,0.704918033,0.37704918,0.704918033,0.547619048,0.826923077,0.37704918,0.704918033
15,0.557377049,0.721311475,0.557377049,0.721311475,0.715789474,0.838095238,0.557377049,0.721311475,0.459016393,0.737704918,0.271078431,0.662393162,0.463712893,0.767129046,0.319525058,0.644028103,0.295081967,0.721311475,0.376322751,0.61440678,0.23645445,0.81102725,0.142976655,0.694990893,0.442622951,0.639344262,0.241666667,0.57797619,0.456430523,0.628949423,0.305960063,0.475347974,0.442622951,0.672131148,0.281629456,0.503968254,0.473689679,0.723709156,0.317845767,0.595594736,0.344262295,0.737704918,0.244950912,0.662393162,0.339866059,0.767129046,0.208490963,0.644028103,0.475409836,0.721311475,0.441666667,0.721311475,0.516731572,0.838095238,0.355164138,0.721311475,0.557377049,0.721311475,0.557377049,0.721311475,0.715789474,0.838095238,0.557377049,0.721311475,0.016393443,0.68852459,0.016393443,0.484649123,0.032258065,0.764888198,0.016393443,0.641803279,0.508196721,0.721311475,0.449275362,0.721311475,0.567008197,0.838095238,0.408621736,0.721311475,0.475409836,0.704918033,0.33015873,0.566071429,0.496015483,0.767690015,0.338797814,0.646151709,0.442622951,0.803278689,0.303958333,0.773636364,0.450464836,0.818077632,0.297624266,0.706217136,0.491803279,0.721311475,0.414705882,0.721311475,0.567577413,0.838095238,0.409694743,0.721311475,0.147540984,0.721311475,0.147540984,0.721311475,0.257142857,0.838095238,0.147540984,0.721311475,0.180327869,0.409836066,0.275,0.320512821,0.133576199,0.385147146,0.083873427,0.275579423,0.557377049,0.721311475,0.557377049,0.721311475,0.715789474,0.838095238,0.557377049,0.721311475,0.475409836,0.68852459,0.295833333,0.555424528,0.486173353,0.730140274,0.334225718,0.602112133,0.540983607,0.721311475,0.476785714,0.721311475,0.647325716,0.838095238,0.490552931,0.721311475
16,0.573770492,0.754098361,0.573770492,0.754098361,0.729166667,0.859813084,0.573770492,0.754098361,0.393442623,0.62295082,0.200757576,0.479483283,0.394790199,0.627424521,0.262806762,0.491433665,0.262295082,0.672131148,0.275703463,0.630555556,0.237603654,0.651139544,0.138688525,0.495339119,0.360655738,0.639344262,0.372844828,0.490384615,0.352591052,0.648388061,0.216249825,0.513985302,0.475409836,0.737704918,0.456971678,0.616452991,0.500226787,0.762462362,0.342213115,0.642680472,0.344262295,0.721311475,0.266129032,0.629861111,0.334241715,0.718347755,0.215548924,0.581967213,0.491803279,0.721311475,0.313247863,0.372881356,0.521488702,0.810616706,0.364834458,0.697661919,0.573770492,0.754098361,0.573770492,0.754098361,0.729166667,0.859813084,0.573770492,0.754098361,0.426229508,0.704918033,0.356261023,0.614973262,0.427178057,0.69897541,0.277335981,0.558907104,0.590163934,0.754098361,0.594642857,0.754098361,0.688180672,0.859813084,0.535271191,0.754098361,0.459016393,0.737704918,0.376172208,0.583928571,0.465502495,0.790421086,0.317676524,0.678182211,0.491803279,0.655737705,0.463461538,0.525835866,0.491820051,0.659822389,0.329297069,0.523347714,0.540983607,0.754098361,0.483974359,0.754098361,0.601948779,0.859813084,0.443219076,0.754098361,0.573770492,0.754098361,0.573770492,0.754098361,0.729166667,0.859813084,0.573770492,0.754098361,0.31147541,0.229508197,0.327586207,0.388888889,0.28227459,0.129098361,0.200728597,0.082622951,0.573770492,0.754098361,0.573770492,0.754098361,0.729166667,0.859813084,0.573770492,0.754098361,0.409836066,0.672131148,0.223214286,0.539262821,0.410928962,0.680352783,0.268883281,0.546304285,0.557377049,0.754098361,0.510683761,0.754098361,0.633299996,0.859813084,0.475488274,0.754098361
17,0.459016393,0.754098361,0.459016393,0.754098361,0.629213483,0.859813084,0.459016393,0.754098361,0.426229508,0.672131148,0.256535948,0.486111111,0.415974984,0.703077952,0.275837491,0.576902675,0.229508197,0.721311475,0.228544714,0.372881356,0.247199088,0.810616706,0.149225865,0.697661919,0.393442623,0.606557377,0.294852941,0.44150641,0.38521988,0.616423339,0.244535519,0.483189775,0.491803279,0.704918033,0.335346216,0.522486772,0.513058502,0.746766021,0.352868852,0.626646291,0.508196721,0.68852459,0.509259259,0.456060606,0.530993702,0.741391704,0.361704207,0.621038251,0.491803279,0.704918033,0.519756839,0.370689655,0.539453552,0.786254729,0.373828715,0.670249933,0.459016393,0.754098361,0.459016393,0.754098361,0.629213483,0.859813084,0.459016393,0.754098361,0.049180328,0.639344262,0.049180328,0.420940171,0.09375,0.673385748,0.049180328,0.546305536,0.524590164,0.754098361,0.583333333,0.754098361,0.60194949,0.859813084,0.43899955,0.754098361,0.426229508,0.68852459,0.295659296,0.456060606,0.442875158,0.741391704,0.288223486,0.621038251,0.508196721,0.655737705,0.275,0.47254902,0.52260308,0.681291195,0.3611208,0.552738079,0.524590164,0.754098361,0.662121212,0.754098361,0.615538335,0.859813084,0.451677703,0.754098361,0.393442623,0.754098361,0.321969697,0.754098361,0.426715294,0.859813084,0.287423418,0.754098361,0.180327869,0.360655738,0.229166667,0.333333333,0.166456494,0.301307325,0.105557777,0.20880069,0.459016393,0.754098361,0.459016393,0.754098361,0.629213483,0.859813084,0.459016393,0.754098361,0.459016393,0.672131148,0.348148148,0.441798942,0.459016393,0.718628912,0.306010929,0.595628415,0.475409836,0.754098361,0.733333333,0.754098361,0.627062028,0.859813084,0.459601874,0.754098361
18,0.409836066,0.639344262,0.409836066,0.639344262,0.581395349,0.78,0.409836066,0.639344262,0.459016393,0.672131148,0.267642643,0.638605442,0.462464305,0.701718243,0.312372145,0.556769885,0.229508197,0.573770492,0.176470588,0.392424242,0.222918517,0.6592755,0.139526412,0.514571949,0.295081967,0.606557377,0.1859319,0.559431525,0.282271663,0.616633347,0.172262465,0.459480359,0.426229508,0.68852459,0.30003917,0.679487179,0.438459689,0.731585707,0.282135595,0.59338301,0.393442623,0.62295082,0.319078947,0.549145299,0.395003903,0.675077434,0.255201765,0.530342249,0.475409836,0.62295082,0.49870801,0.316666667,0.51195757,0.755091903,0.347106056,0.612738511,0.409836066,0.639344262,0.409836066,0.639344262,0.581395349,0.78,0.409836066,0.639344262,0.016393443,0.590163934,0.016393443,0.515224359,0.032258065,0.621658726,0.016393443,0.471116315,0.409836066,0.639344262,0.451754386,0.639344262,0.531476298,0.78,0.368125133,0.639344262,0.491803279,0.62295082,0.351315789,0.564102564,0.517716292,0.651926028,0.35650392,0.501916851,0.442622951,0.655737705,0.250338753,0.614492754,0.455717834,0.674127551,0.298310214,0.523139606,0.442622951,0.639344262,0.711864407,0.639344262,0.579579373,0.78,0.411885246,0.639344262,0.360655738,0.639344262,0.379706022,0.639344262,0.396634128,0.78,0.271762953,0.639344262,0.081967213,0.393442623,0.166666667,0.285714286,0.06147541,0.408014572,0.035128806,0.289905091,0.409836066,0.639344262,0.409836066,0.639344262,0.581395349,0.78,0.409836066,0.639344262,0.491803279,0.639344262,0.269820972,0.590425532,0.494258506,0.662642437,0.336144612,0.511986266,0.426229508,0.639344262,0.708333333,0.639344262,0.579585635,0.78,0.410348361,0.639344262
19,0.459016393,0.704918033,0.459016393,0.704918033,0.629213483,0.826923077,0.459016393,0.704918033,0.508196721,0.62295082,0.387787724,0.414021164,0.524708879,0.684522562,0.361233066,0.55068306,0.245901639,0.62295082,0.295634921,0.339285714,0.19380174,0.704752442,0.113217213,0.571889277,0.426229508,0.573770492,0.339583333,0.518065268,0.411123254,0.562854858,0.266608741,0.408014572,0.459016393,0.639344262,0.237647059,0.502941176,0.482853902,0.675519458,0.322634583,0.538609384,0.295081967,0.606557377,0.216447368,0.336363636,0.283564523,0.680829709,0.168918513,0.546895996,0.459016393,0.704918033,0.31622807,0.704918033,0.491031823,0.826923077,0.332134493,0.704918033,0.459016393,0.704918033,0.459016393,0.704918033,0.629213483,0.826923077,0.459016393,0.704918033,0.459016393,0.62295082,0.25462963,0.339285714,0.463346737,0.704752442,0.311895755,0.571889277,0.508196721,0.672131148,0.557783019,0.347457627,0.596354632,0.777563484,0.433341898,0.650094061,0.491803279,0.672131148,0.265878378,0.545990566,0.511409617,0.718106347,0.353579065,0.586354364,0.475409836,0.606557377,0.308489305,0.443137255,0.48848346,0.646021227,0.33112401,0.508581444,0.557377049,0.704918033,0.754545455,0.704918033,0.645220225,0.826923077,0.481715006,0.704918033,0.459016393,0.704918033,0.523214286,0.704918033,0.574679219,0.826923077,0.41084268,0.704918033,0.327868852,0.475409836,0.256410256,0.3625,0.381698067,0.458226348,0.272061388,0.352155434,0.459016393,0.704918033,0.459016393,0.704918033,0.629213483,0.826923077,0.459016393,0.704918033,0.459016393,0.590163934,0.240993789,0.392094017,0.478941303,0.639056658,0.321191432,0.502942413,0.491803279,0.704918033,0.737288136,0.704918033,0.6272578,0.826923077,0.461538462,0.704918033
20,0.508196721,0.704918033,0.508196721,0.704918033,0.673913043,0.826923077,0.508196721,0.704918033,0.442622951,0.655737705,0.286772487,0.541818182,0.448911044,0.684330495,0.293983842,0.546540121,0.229508197,0.295081967,0.344158497,0.394067797,0.191966254,0.428538311,0.122051029,0.274788872,0.409836066,0.590163934,0.252926421,0.48115942,0.391908734,0.601885497,0.259953162,0.457270933,0.426229508,0.655737705,0.297254902,0.494708995,0.454332553,0.711955383,0.297565822,0.580136995,0.360655738,0.590163934,0.180944056,0.392094017,0.377903005,0.639056658,0.238378118,0.502942413,0.459016393,0.68852459,0.453703704,0.520114943,0.490279744,0.776636446,0.325532068,0.652185792,0.508196721,0.704918033,0.508196721,0.704918033,0.673913043,0.826923077,0.508196721,0.704918033,0.37704918,0.655737705,0.489786967,0.344827586,0.388714409,0.753124493,0.245990348,0.62348831,0.475409836,0.704918033,0.455882353,0.704918033,0.523211433,0.826923077,0.360375425,0.704918033,0.508196721,0.655737705,0.278097063,0.556891026,0.520477948,0.674043038,0.363411392,0.532786885,0.491803279,0.62295082,0.347222222,0.525362319,0.519862275,0.633734657,0.353412124,0.488290398,0.540983607,0.704918033,0.525510204,0.704918033,0.611644166,0.826923077,0.451372012,0.704918033,0.459016393,0.721311475,0.480855856,0.858333333,0.488155801,0.822989353,0.323053001,0.70582878,0.295081967,0.245901639,0.225,0.326086957,0.332486724,0.171385991,0.222703371,0.110896818,0.508196721,0.704918033,0.508196721,0.704918033,0.673913043,0.826923077,0.508196721,0.704918033,0.590163934,0.655737705,0.399358974,0.522435897,0.597730139,0.696807593,0.43784153,0.562252685,0.557377049,0.704918033,0.767241379,0.704918033,0.674172039,0.826923077,0.51490313,0.704918033
21,0.508196721,0.737704918,0.508196721,0.737704918,0.673913043,0.849056604,0.508196721,0.737704918,0.491803279,0.704918033,0.268939394,0.582352941,0.493696543,0.729744641,0.341764247,0.601851126,0.196721311,0.704918033,0.280052265,0.493421053,0.166653003,0.77608486,0.097963239,0.657549612,0.344262295,0.606557377,0.250714286,0.491666667,0.343568603,0.606557377,0.210519126,0.464563047,0.508196721,0.62295082,0.338217338,0.450909091,0.536612022,0.647940434,0.37236534,0.514565157,0.426229508,0.639344262,0.2421875,0.354545455,0.4307366,0.703278689,0.286380686,0.576457941,0.508196721,0.68852459,0.355429293,0.362068966,0.559855335,0.775425752,0.401607939,0.654662725,0.508196721,0.737704918,0.508196721,0.737704918,0.673913043,0.849056604,0.508196721,0.737704918,0.37704918,0.606557377,0.225694444,0.44047619,0.365670203,0.626289302,0.234552333,0.491653664,0.475409836,0.737704918,0.456097561,0.737704918,0.51130154,0.849056604,0.349619629,0.737704918,0.524590164,0.655737705,0.39537037,0.357142857,0.532288917,0.727154683,0.368223743,0.601988713,0.426229508,0.62295082,0.231060606,0.450909091,0.428523699,0.647940434,0.283401993,0.514565157,0.524590164,0.737704918,0.537393162,0.737704918,0.599321279,0.849056604,0.43735363,0.737704918,0.508196721,0.262295082,0.504901961,0.262295082,0.578403933,0.415584416,0.416437858,0.262295082,0.442622951,0.491803279,0.259615385,0.340909091,0.55461189,0.486277399,0.411007026,0.366768547,0.508196721,0.737704918,0.508196721,0.737704918,0.673913043,0.849056604,0.508196721,0.737704918,0.606557377,0.62295082,0.551764706,0.411324786,0.618050802,0.662132838,0.45320244,0.531830601,0.540983607,0.737704918,0.762711864,0.737704918,0.671346504,0.849056604,0.510928962,0.737704918
22,0.524590164,0.655737705,0.524590164,0.655737705,0.688172043,0.792079208,0.524590164,0.655737705,0.491803279,0.606557377,0.268939394,0.318965517,0.492587922,0.717965875,0.340132489,0.576726686,0.098360656,0.590163934,0.178841991,0.445754717,0.112410059,0.653379286,0.05996357,0.51040927,0.426229508,0.524590164,0.235863095,0.436111111,0.420268256,0.542729808,0.281777144,0.394174707,0.475409836,0.606557377,0.244827586,0.466931217,0.486698125,0.675619114,0.328741231,0.533973112,0.442622951,0.573770492,0.268320541,0.428418803,0.437999159,0.631218817,0.296083789,0.487337753,0.573770492,0.655737705,0.560144928,0.655737705,0.625605628,0.792079208,0.464802314,0.655737705,0.524590164,0.655737705,0.524590164,0.655737705,0.688172043,0.792079208,0.524590164,0.655737705,0.06557377,0.62295082,0.06557377,0.493939394,0.123076923,0.697919663,0.06557377,0.558021673,0.508196721,0.672131148,0.463141026,0.833333333,0.570673953,0.788375559,0.413244021,0.656518345,0.475409836,0.606557377,0.250400641,0.318965517,0.490370555,0.717965875,0.344429575,0.576726686,0.557377049,0.557377049,0.313080495,0.373820755,0.56264637,0.625649629,0.410557714,0.482552693,0.524590164,0.655737705,0.433908046,0.655737705,0.65879221,0.792079208,0.501550431,0.655737705,0.524590164,0.655737705,0.524590164,0.655737705,0.688172043,0.792079208,0.524590164,0.655737705,0.327868852,0.049180328,0.238095238,0.375,0.372175454,0.008941878,0.255009107,0.004798081,0.524590164,0.655737705,0.524590164,0.655737705,0.688172043,0.792079208,0.524590164,0.655737705,0.508196721,0.606557377,0.28100159,0.421428571,0.512200048,0.69482976,0.364830046,0.554098361,0.524590164,0.655737705,0.524590164,0.655737705,0.688172043,0.792079208,0.524590164,0.655737705
23,0.557377049,0.737704918,0.557377049,0.737704918,0.715789474,0.849056604,0.557377049,0.737704918,0.491803279,0.590163934,0.265456989,0.395454545,0.491574,0.617326559,0.341583628,0.485077764,0.180327869,0.704918033,0.225319905,0.493421053,0.220261577,0.77608486,0.125874796,0.657549612,0.491803279,0.557377049,0.256916996,0.481547619,0.496958592,0.540488415,0.346777913,0.393369438,0.459016393,0.704918033,0.479120879,0.564858491,0.477694983,0.742054199,0.315114546,0.617943955,0.459016393,0.639344262,0.289874552,0.462745098,0.452459016,0.669687894,0.301571038,0.537973511,0.508196721,0.68852459,0.484797297,0.362068966,0.536848513,0.775425752,0.373502844,0.654662725,0.557377049,0.737704918,0.557377049,0.737704918,0.715789474,0.849056604,0.557377049,0.737704918,0.06557377,0.606557377,0.06557377,0.349056604,0.123076923,0.656072265,0.06557377,0.527008869,0.573770492,0.737704918,0.585714286,0.737704918,0.672495446,0.849056604,0.517678195,0.737704918,0.540983607,0.62295082,0.301034483,0.351851852,0.535519126,0.679582712,0.386736215,0.55146466,0.442622951,0.557377049,0.286458333,0.414492754,0.445603577,0.562084135,0.293520687,0.425961234,0.590163934,0.737704918,0.553921569,0.737704918,0.664480874,0.849056604,0.512750455,0.737704918,0.131147541,0.68852459,0.181818182,0.561818182,0.137392662,0.709168185,0.084860174,0.577809456,0.393442623,0.459016393,0.279069767,0.358974359,0.439429423,0.426229508,0.319208166,0.319672131,0.557377049,0.737704918,0.557377049,0.737704918,0.715789474,0.849056604,0.557377049,0.737704918,0.426229508,0.639344262,0.227272727,0.420990566,0.428070421,0.68473291,0.283588845,0.555975291,0.573770492,0.737704918,0.539473684,0.737704918,0.688644689,0.849056604,0.537617555,0.737704918
24,0.459016393,0.737704918,0.459016393,0.737704918,0.629213483,0.849056604,0.459016393,0.737704918,0.459016393,0.704918033,0.237267081,0.607902736,0.488315312,0.711546686,0.331413381,0.575707899,0.360655738,0.295081967,0.494318182,0.63559322,0.287245424,0.415467969,0.182912708,0.263752277,0.475409836,0.606557377,0.420238095,0.510981912,0.486208691,0.599456474,0.32813498,0.453686506,0.491803279,0.721311475,0.49,0.593915344,0.532703245,0.763169831,0.363853519,0.64299039,0.459016393,0.62295082,0.466931217,0.479967949,0.475074516,0.636371925,0.314101074,0.499434709,0.508196721,0.721311475,0.513157895,0.366666667,0.557987038,0.824355972,0.389468455,0.709486697,0.459016393,0.737704918,0.459016393,0.737704918,0.629213483,0.849056604,0.459016393,0.737704918,0.426229508,0.672131148,0.308172043,0.359649123,0.435660659,0.7512054,0.282715485,0.628056974,0.409836066,0.721311475,0.411255411,0.366666667,0.443485764,0.824355972,0.285022355,0.709486697,0.508196721,0.655737705,0.342592593,0.476495726,0.547131148,0.691512591,0.380327869,0.561871051,0.459016393,0.68852459,0.30976431,0.577724359,0.492087832,0.69961159,0.328541404,0.56430523,0.508196721,0.737704918,0.641071429,0.737704918,0.612775579,0.849056604,0.44797239,0.737704918,0.475409836,0.540983607,0.45631235,0.376139818,0.495744575,0.551294844,0.332846025,0.418843037,0.31147541,0.245901639,0.2375,0.340909091,0.366441659,0.161487644,0.254265641,0.104035309,0.459016393,0.737704918,0.459016393,0.737704918,0.629213483,0.849056604,0.459016393,0.737704918,0.573770492,0.655737705,0.402131783,0.506363636,0.627568691,0.678554309,0.470539321,0.545435274,0.475409836,0.737704918,0.733333333,0.737704918,0.627242921,0.849056604,0.459699454,0.737704918
25,0.491803279,0.737704918,0.491803279,0.737704918,0.659340659,0.849056604,0.491803279,0.737704918,0.475409836,0.672131148,0.236607143,0.561550152,0.5217078,0.679496317,0.362311641,0.541217799,0.131147541,0.590163934,0.120634921,0.481283422,0.179355926,0.586256747,0.099491238,0.44338659,0.327868852,0.573770492,0.397581792,0.508158508,0.346765949,0.555343276,0.221873995,0.404731744,0.409836066,0.68852459,0.380434783,0.466071429,0.458475433,0.753139951,0.306189361,0.631420765,0.409836066,0.68852459,0.249183007,0.561818182,0.444514502,0.709168185,0.303616818,0.577809456,0.442622951,0.721311475,0.423913043,0.537356322,0.495260719,0.799065147,0.332958221,0.684153005,0.491803279,0.737704918,0.491803279,0.737704918,0.659340659,0.849056604,0.491803279,0.737704918,0.147540984,0.672131148,0.147540984,0.576388889,0.257142857,0.672131148,0.147540984,0.529978219,0.459016393,0.737704918,0.237288136,0.737704918,0.608583533,0.849056604,0.443966676,0.737704918,0.475409836,0.721311475,0.311111111,0.606837607,0.520626914,0.750272097,0.366419742,0.626319898,0.442622951,0.590163934,0.294642857,0.481283422,0.484215851,0.586256747,0.326257703,0.44338659,0.442622951,0.737704918,0.385294118,0.737704918,0.530575072,0.849056604,0.371699741,0.737704918,0.344262295,0.737704918,0.487878788,0.737704918,0.441799536,0.849056604,0.286007026,0.737704918,0.06557377,0.196721311,0.153846154,0.375,0.039649257,0.103198065,0.021857923,0.06423553,0.491803279,0.737704918,0.491803279,0.737704918,0.659340659,0.849056604,0.491803279,0.737704918,0.491803279,0.639344262,0.33640553,0.492346939,0.53940619,0.65743186,0.374739297,0.52219333,0.508196721,0.737704918,0.75,0.737704918,0.65746333,0.849056604,0.492714026,0.737704918
