Trial #,SVC - accuracy,SVC - balanced accuracy,SVC - f1 score,SVC - precision,GradientBoosting - accuracy,GradientBoosting - balanced accuracy,GradientBoosting - f1 score,GradientBoosting - precision,GaussianNB - accuracy,GaussianNB - balanced accuracy,GaussianNB - f1 score,GaussianNB - precision,DecisionTree - accuracy,DecisionTree - balanced accuracy,DecisionTree - f1 score,DecisionTree - precision,KNeighbors - accuracy,KNeighbors - balanced accuracy,KNeighbors - f1 score,KNeighbors - precision,AdaBoost - accuracy,AdaBoost - balanced accuracy,AdaBoost - f1 score,AdaBoost - precision,RandomForest - accuracy,RandomForest - balanced accuracy,RandomForest - f1 score,RandomForest - precision,MLP - accuracy,MLP - balanced accuracy,MLP - f1 score,MLP - precision,QDA - accuracy,QDA - balanced accuracy,QDA - f1 score,QDA - precision,CatBoost - accuracy,CatBoost - balanced accuracy,CatBoost - f1 score,CatBoost - precision,ExtraTrees - accuracy,ExtraTrees - balanced accuracy,ExtraTrees - f1 score,ExtraTrees - precision,Bagging - accuracy,Bagging - balanced accuracy,Bagging - f1 score,Bagging - precision,Ridge - accuracy,Ridge - balanced accuracy,Ridge - f1 score,Ridge - precision,PassiveAggressive - accuracy,PassiveAggressive - balanced accuracy,PassiveAggressive - f1 score,PassiveAggressive - precision,SGDOneClassSVM - accuracy,SGDOneClassSVM - balanced accuracy,SGDOneClassSVM - f1 score,SGDOneClassSVM - precision,Dummy - accuracy,Dummy - balanced accuracy,Dummy - f1 score,Dummy - precision,HistGradientBoosting - accuracy,HistGradientBoosting - balanced accuracy,HistGradientBoosting - f1 score,HistGradientBoosting - precision,XGB - accuracy,XGB - balanced accuracy,XGB - f1 score,XGB - precision,LGBM - accuracy,LGBM - balanced accuracy,LGBM - f1 score,LGBM - precision
178,0.9836065573770492,0.9878048780487805,0.9837052833187713,0.9843871975019517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016393442622951,0.9137700534759359,0.9044743005053617,0.9156128024980484,1.0,1.0,1.0,1.0,0.6557377049180327,0.6557377049180327,0.7920792079207921,1.0,1.0,1.0,1.0,1.0,0.9672131147540983,0.9565217391304348,0.9668883029538766,0.9688524590163935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5737704918032787,0.330188679245283,0.653974969152124,0.7602459016393442,0.6557377049180327,0.6557377049180327,0.7920792079207921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
179,0.9508196721311475,0.9651162790697674,0.9518224220969628,0.9578454332552694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8852459016393442,0.8706293706293706,0.8846378434201826,0.884543325526932,1.0,1.0,1.0,1.0,0.7540983606557377,0.8636363636363636,0.8029910842680471,0.9297423887587822,1.0,1.0,1.0,1.0,0.9836065573770492,0.9772727272727273,0.9835196919171689,0.9840163934426229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5901639344262295,0.33962264150943394,0.6726599682707562,0.7819672131147541,0.6557377049180327,0.6557377049180327,0.7920792079207921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
180,0.9836065573770492,0.9893617021276595,0.9838010661512183,0.9846994535519125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9180327868852459,0.8840277777777779,0.9171611043636427,0.9169161320978856,1.0,1.0,1.0,1.0,0.8524590163934426,0.9181818181818182,0.8775013332715005,0.940983606557377,0.9836065573770492,0.9893617021276595,0.9838010661512183,0.9846994535519125,0.9836065573770492,0.96875,0.9834322208727286,0.9839629365645046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6557377049180327,0.37037037037037035,0.7081967213114754,0.7697790449037776,0.7540983606557377,0.7540983606557377,0.8598130841121495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8688524590163934,0.8423772609819121,0.8688524590163934,0.8688524590163934,1.0,1.0,1.0,1.0,0.7704918032786885,0.7984848484848486,0.8138173302107727,0.9079933917905706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5901639344262295,0.3673469387755102,0.6286528866714184,0.6725123903926802,0.7049180327868853,0.7049180327868853,0.8269230769230769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
182,0.9672131147540983,0.9782608695652174,0.9678734061930783,0.9710703953712633,1.0,1.0,1.0,1.0,0.9836065573770492,0.9888888888888889,0.9837628448790725,0.9845708775313404,1.0,1.0,1.0,1.0,0.9016393442622951,0.8898550724637682,0.9036202185792349,0.9078635925309021,1.0,1.0,1.0,1.0,0.7704918032786885,0.8793103448275862,0.8350691096110574,0.9594985535197685,0.9836065573770492,0.9888888888888889,0.9837628448790725,0.9845708775313404,0.9836065573770492,0.9722222222222222,0.9834665805270667,0.9839791356184799,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.639344262295082,0.35454545454545455,0.7103825136612021,0.7991803278688525,0.7213114754098361,0.7213114754098361,0.8380952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8852459016393442,0.8753799392097263,0.8889069682300776,0.8974752345051284,1.0,1.0,1.0,1.0,0.7213114754098361,0.7213114754098361,0.8380952380952381,1.0,1.0,1.0,1.0,1.0,0.9836065573770492,0.9722222222222222,0.9834665805270667,0.9839791356184799,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6557377049180327,0.35714285714285715,0.7344262295081968,0.834575260804769,0.7213114754098361,0.7213114754098361,0.8380952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
184,0.9836065573770492,0.9883720930232558,0.9837316583700383,0.9844693701466782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016393442622951,0.8957219251336899,0.903227856144364,0.9069805661695222,1.0,1.0,1.0,1.0,0.7704918032786885,0.875,0.8210382513661203,0.9396031061259706,1.0,1.0,1.0,1.0,0.9836065573770492,0.975,0.9834951407141806,0.9839968774395004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6065573770491803,0.3627450980392157,0.6652564780539397,0.7365339578454333,0.6885245901639344,0.6885245901639344,0.8155339805825244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8852459016393442,0.8663101604278074,0.8862257395892218,0.8877451603337994,1.0,1.0,1.0,1.0,0.7540983606557377,0.7367724867724867,0.794253844853811,0.8759478120896345,1.0,1.0,1.0,1.0,0.9672131147540983,0.95,0.9667406220469207,0.9687380861608845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.639344262295082,0.3482142857142857,0.723298559364133,0.832634388105223,0.7049180327868853,0.7049180327868853,0.8269230769230769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016393442622951,0.8814102564102564,0.9041058348696994,0.9089569969113804,1.0,1.0,1.0,1.0,0.7704918032786885,0.8833333333333333,0.8557454376739873,0.9846994535519126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6229508196721312,0.3958333333333333,0.6362050924311127,0.6500356379187455,0.7540983606557377,0.7540983606557377,0.8598130841121495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
187,0.9672131147540983,0.9772727272727273,0.9677426187147881,0.9706643658326143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9508196721311475,0.9666666666666667,0.9520794637809901,0.9585849870578085,1.0,1.0,1.0,1.0,0.7540983606557377,0.868421052631579,0.8156547657616794,0.9482312338222606,1.0,1.0,1.0,1.0,0.9672131147540983,0.9523809523809523,0.9667932826869252,0.9687743950039032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5901639344262295,0.33962264150943394,0.6584987057808455,0.7447306791569086,0.6885245901639344,0.6885245901639344,0.8155339805825244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9508196721311475,0.9465277777777779,0.9512885346372177,0.9523757341982992,1.0,1.0,1.0,1.0,0.7540983606557377,0.8728813559322034,0.833259338063446,0.9710703953712633,1.0,1.0,1.0,1.0,0.9836065573770492,0.9888888888888889,0.9837628448790725,0.9845708775313404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6885245901639344,0.375,0.7711475409836065,0.8763040238450074,0.7213114754098361,0.7213114754098361,0.8380952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
189,0.9836065573770492,0.9883720930232558,0.9837316583700383,0.9844693701466782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8524590163934426,0.830749354005168,0.8535849253303448,0.8552117999917828,1.0,1.0,1.0,1.0,0.6885245901639344,0.597457627118644,0.7883846932702637,0.945909856608735,1.0,1.0,1.0,1.0,0.9836065573770492,0.975,0.9834951407141806,0.9839968774395004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.639344262295082,0.35454545454545455,0.7250295757985465,0.8372365339578455,0.6885245901639344,0.6885245901639344,0.8155339805825244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
190,0.9836065573770492,0.9880952380952381,0.9837179740399175,0.9844262295081967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9344262295081968,0.9555555555555555,0.9365442453509553,0.9475409836065574,1.0,1.0,1.0,1.0,0.6721311475409836,0.6721311475409836,0.8039215686274509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6229508196721312,0.3275862068965517,0.7299221725451233,0.8812475009996001,0.6721311475409836,0.6721311475409836,0.8039215686274509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
191,0.9672131147540983,0.9777777777777779,0.9678048566669588,0.970856102003643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016393442622951,0.9110942249240122,0.9056010928961747,0.9183293091032321,1.0,1.0,1.0,1.0,0.7540983606557377,0.7367724867724867,0.794253844853811,0.8759478120896345,1.0,1.0,1.0,1.0,0.9344262295081968,0.9090909090909092,0.9327469012395043,0.9405261151353412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6065573770491803,0.3627450980392157,0.6581792814788979,0.7194052611513534,0.7049180327868853,0.7049180327868853,0.8269230769230769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
192,0.9672131147540983,0.9772727272727273,0.9677426187147881,0.9706643658326143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8032786885245902,0.7706766917293233,0.8032786885245902,0.8032786885245902,1.0,1.0,1.0,1.0,0.6885245901639344,0.597457627118644,0.7883846932702637,0.945909856608735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6065573770491803,0.3557692307692308,0.671084757586327,0.7509758001561281,0.6885245901639344,0.6885245901639344,0.8155339805825244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
193,0.9836065573770492,0.9891304347826086,0.9837808938813698,0.9846311475409836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9508196721311475,0.9449275362318841,0.9513426816441094,0.9525045537340618,1.0,1.0,1.0,1.0,0.7868852459016393,0.8879310344827587,0.8463439355989847,0.9600409836065574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6557377049180327,0.38461538461538464,0.7030589825925301,0.7577413479052824,0.7377049180327869,0.7377049180327869,0.8490566037735848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
194,0.9836065573770492,0.9880952380952381,0.9837179740399175,0.9844262295081967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9344262295081968,0.9373385012919897,0.9353712149225523,0.9385445821671331,1.0,1.0,1.0,1.0,0.6885245901639344,0.8416666666666667,0.8001329406945379,0.9844262295081967,1.0,1.0,1.0,1.0,0.9508196721311475,0.9347826086956521,0.9500378829922256,0.9544182327069172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6229508196721312,0.3584905660377358,0.7024764562260203,0.8052778888444623,0.6721311475409836,0.6721311475409836,0.8039215686274509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8852459016393442,0.8753799392097263,0.8889069682300776,0.8974752345051284,1.0,1.0,1.0,1.0,0.7540983606557377,0.8728813559322034,0.833259338063446,0.9710703953712633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5901639344262295,0.36,0.6278339727938612,0.6706408345752609,0.7213114754098361,0.7213114754098361,0.8380952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
196,0.9836065573770492,0.9883720930232558,0.9837316583700383,0.9844693701466782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016393442622951,0.9123188405797101,0.9051897957394581,0.91733431940507,1.0,1.0,1.0,1.0,0.6885245901639344,0.6885245901639344,0.8155339805825244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5245901639344263,0.3333333333333333,0.5595628415300546,0.5995316159250585,0.6885245901639344,0.6885245901639344,0.8155339805825244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
197,0.9836065573770492,0.9893617021276595,0.9838010661512183,0.9846994535519125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8852459016393442,0.8503039513677811,0.886607463058529,0.8885483487764315,1.0,1.0,1.0,1.0,0.7540983606557377,0.6313559322033898,0.8328970932635348,0.9483725350439535,1.0,1.0,1.0,1.0,0.9508196721311475,0.9166666666666667,0.9494130846129372,0.9540270848182467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6721311475409836,0.36607142857142855,0.7380263580842171,0.8182466143977192,0.7540983606557377,0.7540983606557377,0.8598130841121495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
198,0.9836065573770492,0.9886363636363636,0.9837465342270316,0.9845173041894354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8524590163934426,0.8347826086956522,0.8566787789480734,0.8654212733511246,1.0,1.0,1.0,1.0,0.7213114754098361,0.8583333333333334,0.8229893530579592,0.9845173041894354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5409836065573771,0.35106382978723405,0.5650273224043716,0.5913076629813191,0.7049180327868853,0.7049180327868853,0.8269230769230769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
199,0.9672131147540983,0.98,0.968244674919148,0.9722572509457755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9180327868852459,0.9107843137254902,0.9221365472256419,0.9321406052963429,1.0,1.0,1.0,1.0,0.8360655737704918,0.9137931034482758,0.8795623260129911,0.9621689785624212,0.9836065573770492,0.9897959183673469,0.9838499239479466,0.9848675914249685,0.9344262295081968,0.8823529411764706,0.9314801615585651,0.9398907103825136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6557377049180327,0.39215686274509803,0.6756085444610035,0.6967213114754098,0.7868852459016393,0.7868852459016393,0.8807339449541284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
